,genre,artist_name,track_name,track_id,popularity,trendy,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
182136,Movie,Beth Fowler,Beauty and the Beast,0ABGlKA3v3RYjrcKVYuCfT,35,2,0.902,0.22,214720,0.0224,2.43e-06,A,0.0871,-22.485,Major,0.0484,85.06,4/4,0.0882
182137,Movie,Alan Menken,A Bracing Cup of Tea,5ZLSyQ2GuFDXJPUR1KoMoj,41,2,0.904,0.18100000000000002,126920,0.0292,0.35700000000000004,A,0.11800000000000001,-29.065,Minor,0.0378,76.751,4/4,0.0973
182138,Movie,Lea Salonga,Sun And Moon - Original London Cast Recording/1989,6sR0M3GQGDEgzLcohMdd1O,43,2,0.905,0.322,163760,0.157,0.000601,A,0.126,-17.313,Major,0.0412,83.01,1/4,0.142
182139,Movie,Randy Newman,"You've Got a Friend in Me - From ""Toy Story""",6BdR2hI8YFWV0A1hQueN5x,38,2,0.8109999999999999,0.52,124293,0.41600000000000004,3.26e-06,D#,0.196,-8.318,Major,0.0361,115.54,4/4,0.518
182140,Movie,Chorus - Pocahontas,"Steady as the Beating Drum - From ""Pocahontas""",4Gbr6cW7NqFhWcsVWS8nhm,34,2,0.539,0.418,105493,0.381,9.79e-06,C,0.218,-12.524000000000001,Major,0.0677,202.78099999999998,4/4,0.364
182141,Movie,Liz Callaway,Downtown,53vjUogvkigjCPE38u4o3K,40,2,0.212,0.617,178853,0.51,0.00016,B,0.191,-10.459000000000001,Major,0.0433,126.044,4/4,0.504
182142,Movie,Shannon Saunders,Creatures - Acoustic,6QOHmtPnKHKBhJLInkbZJn,39,2,0.9329999999999999,0.418,240500,0.109,0.0,A#,0.0977,-15.095999999999998,Minor,0.0427,150.783,4/4,0.36700000000000005
182143,Movie,The Never Land Pirate Band,"Jake and the Never Land Pirates (Main Title) - From ""Jake and the Never Land Pirates""/Soundtrack Version",6j6fuhuCNiULtPmlfYKOz2,38,2,0.395,0.6859999999999999,59200,0.733,0.0,D,0.0701,-4.601,Major,0.16,152.982,4/4,0.797
182144,Movie,Samuel E. Wright,"Under the Sea (from ""The Little Mermaid"") - From ""The Little Mermaid"" / Soundtrack Version",5evMC5hTEqM8LR0GTPXqCV,38,2,0.73,0.675,193600,0.7190000000000001,0.0,F,0.168,-6.157,Major,0.14,99.897,4/4,0.8320000000000001
182145,Movie,Alan Menken,"To The Fair - From ""Beauty and the Beast""/Score",2k0uuop6Kik4p4tswCUruW,38,2,0.9279999999999999,0.47100000000000003,117907,0.235,0.797,G,0.305,-17.386,Major,0.0339,141.954,4/4,0.382
182146,Movie,Idina Menzel,I'm Not That Girl,5cctQCQIZuEg51JSOdXSi9,40,2,0.958,0.231,178760,0.0755,0.00011899999999999999,A,0.10099999999999999,-18.902,Major,0.0395,180.188,4/4,0.205
182147,Movie,Audra McDonald,Your Daddy's Son,38zYWwlwIiqA60SZlxZ6pd,38,2,0.9590000000000001,0.322,222333,0.126,3.17e-05,G#,0.10099999999999999,-12.812000000000001,Minor,0.0407,76.87100000000001,1/4,0.1
182148,Movie,Jim Cummings,"Up, Down and Touch the Ground - From ""Winnie the Pooh and the Honey Tree""",5EFRCHTgJ1twtn3znJRXm4,35,2,0.8,0.598,62067,0.35100000000000003,0.0,C,0.0654,-12.353,Major,0.433,183.317,5/4,0.812
182149,Movie,Terrence Mann,War Is a Science,2M0LtfIK03hwG9sRv99qMB,37,2,0.56,0.501,194133,0.451,0.0,G,0.188,-8.991,Major,0.195,79.962,4/4,0.563
182150,Movie,Jim Cummings,"Goodbye, Farewell",5NYDFPHhDRla4HqEHxuhon,40,2,0.937,0.5660000000000001,79800,0.28,1.5399999999999998e-05,C,0.273,-13.607999999999999,Major,0.0935,125.208,4/4,0.877
182151,Movie,Alan Menken,"Tour of the Kingdom - From ""The Little Mermaid""/Score",2Db9v6eowZWnuD9O9ToJDB,40,2,0.856,0.374,87187,0.16699999999999998,0.892,E,0.10300000000000001,-15.658,Major,0.0347,51.245,4/4,0.35700000000000004
182152,Movie,Justin Hurwitz,"Stroll Up The Hill - From ""La La Land"" Score",3e9eWc20oCjM8SpVfmcwyj,43,2,0.98,0.37200000000000005,48947,0.0871,0.767,F,0.10300000000000001,-23.565,Major,0.0389,71.904,4/4,0.11
182153,Movie,Justin Hurwitz,"Chinatown - From ""La La Land"" Score",148swKxDIidPdRF8Cdt1j7,42,2,0.583,0.514,82880,0.146,0.875,B,0.17800000000000002,-24.971999999999998,Minor,0.0365,99.93299999999999,4/4,0.196
182154,Movie,Justin Hurwitz,"Rialto At Ten - From ""La La Land"" Score",3YDGVXzIssGoN5wySwcnBy,43,2,0.14400000000000002,0.557,98387,0.425,0.848,C,0.0621,-10.515,Major,0.0271,90.434,4/4,0.7020000000000001
182155,Movie,Alan Menken,Aria - Demo,6pcfbRusZP7QaDr5espbzH,41,2,0.9179999999999999,0.617,36018,0.433,0.0,G,0.415,-6.966,Major,0.10800000000000001,77.559,5/4,0.9279999999999999
182156,Movie,Kristen Bell,Tell Me How Long,4WYjQMhUJdQVQWsin9FANo,41,2,0.0617,0.37799999999999995,209480,0.612,0.0,E,0.105,-6.282,Major,0.0403,76.74,4/4,0.27
182157,Movie,Alan Menken,Home - Extended Mix,2uIf6Cn9NuIhxuYe196Zra,41,2,0.835,0.163,124093,0.0511,0.69,C,0.102,-25.508000000000003,Major,0.0358,98.361,4/4,0.0728
182158,Movie,Fess Parker,"The Ballad Of Davy Crockett - From the Television Miniseries ""Davy Crockett""",5hDKXaqNk8QuwZoEIDAJU9,33,2,0.586,0.616,177813,0.0844,0.0,C,0.107,-20.678,Major,0.27399999999999997,160.72,4/4,0.608
182159,Movie,Jim Cummings,The Tummy Song,4nk0bMWjzMU0ds2VWxlmnK,35,2,0.8859999999999999,0.57,67453,0.389,4.09e-06,C,0.147,-11.142000000000001,Major,0.34600000000000003,146.52,4/4,0.951
182160,Movie,Justin Hurwitz,"Classic Rope-A-Dope - From ""La La Land"" Score",0k7F8jyAXWooZyoA7SbAnM,43,2,0.924,0.555,45280,0.0384,0.193,F,0.10300000000000001,-22.796999999999997,Major,0.0573,81.908,4/4,0.18
182161,Movie,Susan Egan,"Taylor, The Latte Boy",2d8vYpKs0fxzyOEJj5bye0,38,2,0.815,0.599,230715,0.449,0.0,A#,0.16399999999999998,-8.474,Major,0.053,106.613,4/4,0.52
182162,Movie,Nathan Lane,Happy/Sad,2rJ5kKaTcswlGcxE38oDNR,35,2,0.9740000000000001,0.312,235627,0.2,1.93e-05,C#,0.12300000000000001,-13.074000000000002,Major,0.0326,100.55,3/4,0.21100000000000002
182163,Movie,Shelby Flint,"Someone's Waiting for You - From ""The Rescuers""/Soundtrack Version",20GJ94KHYugkULE81t7t4e,33,2,0.528,0.168,145800,0.141,0.000223,D,0.314,-18.347,Major,0.0403,164.226,4/4,0.168
182164,Movie,Richard M. Sherman,Chitty Chitty Bang Bang: Chitty Chitty Bang Bang,1oTLAGqjOZpkQ41Wr8UqSy,37,2,0.636,0.738,138240,0.282,0.0,C,0.332,-14.913,Major,0.43799999999999994,116.677,4/4,0.75
182165,Movie,Alan Menken,The Ends Of The Earth,08d0SqyajLBFI8OE58DPdu,37,2,0.9079999999999999,0.157,95280,0.217,0.8759999999999999,G,0.10800000000000001,-18.82,Minor,0.0479,73.16199999999999,3/4,0.26899999999999996
182166,Movie,Alan Menken,How Does A Moment Last Forever (Music Box) - Demo,2IO6GFzqsJTxOvGxL573tk,41,2,0.96,0.71,59016,0.161,0.000393,F,0.114,-12.924000000000001,Major,0.0418,95.943,4/4,0.409
182167,Movie,Voctave,Being Alive (feat. David Phelps),6pWKspCw7i204jwIGxIuOv,37,2,0.951,0.242,298919,0.313,0.0,D#,0.16899999999999998,-11.235,Major,0.0324,109.89299999999999,4/4,0.114
182168,Movie,Alan Menken,"West Wing - From ""Beauty and the Beast""/Score",7CY1MXWnjsQMqm2OcOUnbM,37,2,0.8490000000000001,0.342,265000,0.331,0.406,F,0.10800000000000001,-13.599,Major,0.0309,79.975,4/4,0.10400000000000001
182169,Movie,Mack David,The Main Street Electrical Parade - From The Main Street Electrical Parade,3BaE6wK2Sj5iyxtwRROlkK,33,2,0.0751,0.518,555933,0.654,0.0023899999999999998,G#,0.10099999999999999,-11.597999999999999,Major,0.0432,119.853,4/4,0.716
182170,Movie,Paige O'Hara,Belle,6rCJjHP3oMv8SbOiOQPauz,34,2,0.8290000000000001,0.5579999999999999,308147,0.31,0.0,C,0.28300000000000003,-16.159000000000002,Major,0.135,128.08700000000002,4/4,0.415
182171,Movie,Justin Hurwitz,"There The Whole Time / Twirl - From ""La La Land"" Score",1v4OVieCzFZxIaGL6XmN2X,43,2,0.924,0.506,44387,0.0652,0.642,C,0.11699999999999999,-25.795,Minor,0.0501,115.721,4/4,0.115
182172,Movie,Randy Newman,The Scare Floor,6miK1DMb1WONHzH1jh5PLk,39,2,0.502,0.552,160187,0.365,0.485,D,0.102,-9.71,Minor,0.0303,99.882,4/4,0.363
182173,Movie,Alan Menken,"The Storm - From ""The Little Mermaid""/Score",6Np4YIFnDFlP1LO5VwpEi1,40,2,0.903,0.38299999999999995,200253,0.188,0.8959999999999999,G,0.221,-19.622,Minor,0.0374,81.017,4/4,0.159
182174,Movie,Alan Menken,Your Mother,5iIgAykeu8ydXD3wa0ODjn,41,2,0.943,0.13699999999999998,133907,0.0377,0.902,C,0.0861,-25.654,Major,0.0413,143.203,4/4,0.0392
182175,Movie,Richard M. Sherman,"The Tiki, Tiki, Tiki Room - From The Enchanted Tiki Room",0uxAqS3eojkDd1lyPkL8CC,34,2,0.79,0.648,207547,0.46399999999999997,0.0,F,0.14300000000000002,-15.634,Minor,0.526,89.895,4/4,0.8909999999999999
182176,Movie,Mack David,A Dream Is a Wish Your Heart Makes - Instrumental Version,42qmKRitmeSCKCW3PVPNcQ,38,2,0.932,0.24100000000000002,121267,0.0599,0.9179999999999999,E,0.0768,-21.631999999999998,Major,0.0381,87.417,4/4,0.0521
182177,Movie,Mary Costa,"I Wonder - From ""Sleeping Beauty"" / Soundtrack Version",3BbRu8weo3dhszKcdxKhmZ,34,2,0.9740000000000001,0.34600000000000003,89907,0.218,8.26e-05,C#,0.106,-11.487,Major,0.0346,98.691,3/4,0.24
182178,Movie,Alan Menken,"Wedding Announcement - From ""The Little Mermaid""/Score",2DigoxQc8wN6JL2TtSHJdH,40,2,0.929,0.426,138987,0.0854,0.56,G,0.201,-17.925,Major,0.0387,127.529,4/4,0.156
182179,Movie,Voctave,Disney Fly Medley,4uD08s8Cg6syR7mlHLw0Vr,37,2,0.965,0.368,220147,0.239,0.0,F,0.132,-12.863,Major,0.0426,112.42,1/4,0.331
182180,Movie,Justin Hurwitz,Multi-Axis Trainer,2py9GU0Nz9II7yF6ouQYV7,41,2,0.929,0.628,174267,0.182,0.9179999999999999,B,0.111,-27.844,Major,0.0378,122.001,4/4,0.223
182181,Movie,David Tomlinson,"With A Flair - From ""Bedknobs and Broomsticks""/Soundtrack Version",5g0AG9zL42ZuaixuBm0GMQ,34,2,0.787,0.528,154533,0.569,0.0,A,0.252,-8.757,Minor,0.16399999999999998,124.17200000000001,4/4,0.6709999999999999
182182,Movie,Justin Hurwitz,Baby Mark,5YIoZxTB75hN5NvlL92hCB,40,2,0.9890000000000001,0.251,47800,0.007790000000000001,0.835,F#,0.0785,-35.455999999999996,Minor,0.0377,62.229,5/4,0.11
182183,Movie,Kristin Chenoweth,Thank Goodness,5JopEm109awuyBr4NYpVYe,38,2,0.758,0.39799999999999996,383067,0.331,0.0,D#,0.805,-9.407,Major,0.0448,148.391,4/4,0.47700000000000004
182184,Movie,Darleen Carr,"My Own Home (The Jungle Book Theme) - From ""The Jungle Book""/Soundtrack Version",5TzJbkSgOjTVeHXATnWKGs,34,2,0.9790000000000001,0.247,209347,0.159,0.0143,D#,0.107,-17.307000000000002,Minor,0.038,91.35600000000001,3/4,0.129
182185,Movie,Susan Egan,I Have You,4Qp3sdQxed1naVHCBUfeDx,39,2,0.725,0.484,209503,0.35100000000000003,0.0,G#,0.10400000000000001,-6.853,Major,0.0279,140.214,4/4,0.287
182186,Movie,Chorus - Sleeping Beauty,"Finale - From ""Sleeping Beauty""/Soundtrack Version",1iImA7Y7sjrBtGTR9dqTmC,34,2,0.97,0.18,103493,0.28,0.0759,A#,0.309,-11.693,Major,0.0351,175.229,3/4,0.467
182187,Movie,Liz Callaway,Where Have All the Flowers Gone?,14SMNhPEcVDlTU5pqfs9sy,41,2,0.848,0.344,308376,0.191,2.47e-06,G#,0.126,-12.73,Major,0.0334,72.778,3/4,0.298
182188,Movie,Adam Jacobs,One Jump Ahead (Reprise),3IGe9TnUiwWSWqOZi7XE38,40,2,0.945,0.293,36400,0.14300000000000002,0.000223,A#,0.39299999999999996,-14.270999999999999,Major,0.0404,84.04899999999999,4/4,0.371
182189,Movie,Randy Newman,So Long,1gfiRzPPz6SE0QqgVPTXYK,36,2,0.9740000000000001,0.242,295347,0.0579,0.845,D,0.113,-20.761,Major,0.0431,74.79899999999999,4/4,0.0359
182190,Movie,Alan Menken,"Horse with No Rider - From ""Tangled""/Score",6iaApld4lf3qCB3oCLIjHM,37,2,0.611,0.128,116947,0.248,0.841,F,0.10800000000000001,-14.289000000000001,Minor,0.0393,74.34899999999999,4/4,0.0372
182191,Movie,Justin Hurwitz,When I Wake,5Dncthmr5no1ArVKTqiwLX,41,2,0.966,0.57,230590,0.195,0.8109999999999999,D,0.203,-12.307,Major,0.0445,137.713,4/4,0.513
182192,Movie,Nathan Lane,Morticia,1px88jHaVAXtoJcjF0uUgP,35,2,0.903,0.47,229640,0.46,0.0,G,0.0725,-11.914000000000001,Major,0.28,106.164,4/4,0.563
182193,Movie,Idina Menzel,Over The Moon,4YLxMeaPfhUWqXnXa3pVXb,36,2,0.816,0.654,316533,0.198,0.0,B,0.313,-14.372,Major,0.602,133.248,4/4,0.215
182194,Movie,Terrence Mann,Let's Not Talk About Anything Else But Love,6lUIEfMepAP6CTcRMk3vgM,35,2,0.778,0.603,199493,0.38,0.0,F,0.27,-10.74,Major,0.366,148.565,4/4,0.69
182195,Movie,Angela Lansbury,Human Again,076BNCkQ5lhc0V3sep0uIY,36,2,0.7390000000000001,0.45399999999999996,294747,0.361,1.11e-05,C,0.307,-12.114,Major,0.154,106.791,4/4,0.517
182196,Movie,Disney Studio Chorus,"Main Title (Bella Notte)/The Wag of a Dog's Tail - From ""Lady and the Tramp""/Soundtrack Version",3GQVrowpcnIFN2yStc1DGl,33,2,0.992,0.22,123200,0.4,0.331,A,0.239,-11.921,Major,0.0367,99.985,3/4,0.0875
182197,Movie,Disney Studio Chorus,It's a Small World,2BxOXDme0jblQaxaRIFSLJ,33,2,0.445,0.73,114760,0.503,0.0,G,0.17300000000000001,-9.185,Major,0.0313,119.804,4/4,0.9640000000000001
182198,Movie,Alan Menken,The Laverie,5ErJuPKvaeopdg17OqmN8k,41,2,0.924,0.479,82307,0.0235,0.8170000000000001,F,0.124,-26.168000000000003,Major,0.0381,121.199,4/4,0.245
182199,Movie,Alan Menken,"Bedtime - From ""The Little Mermaid""/Score",6Fk3FHkenVKzkppY122Jsr,37,2,0.951,0.243,82853,0.106,0.0633,G,0.361,-22.473000000000003,Major,0.0424,97.887,4/4,0.14400000000000002
182200,Movie,Alan Menken,"Campfire - From ""Tangled""/Score",2xlEHo8U89cFsujz8OHaYL,37,2,0.946,0.145,201667,0.0728,0.883,G,0.14800000000000002,-21.294,Major,0.0356,83.88600000000001,4/4,0.0506
182201,Movie,Justin Hurwitz,"Boise - From ""La La Land"" Score",6uirdyzCOfpyRaGSWCJlRs,42,2,0.46299999999999997,0.614,73013,0.359,0.9520000000000001,B,0.0824,-12.868,Minor,0.0351,97.63600000000001,4/4,0.815
182202,Movie,Justin Hurwitz,It’ll Be An Adventure,7qTLJz0uI6HDVzBykiOVm3,41,2,0.9309999999999999,0.366,41240,0.0682,0.9620000000000001,B,0.252,-29.689,Minor,0.0477,114.244,4/4,0.0353
182203,Movie,Adam Jacobs,Diamond in the Rough,2Y6XIn3zUdUYKLnKdtfNoA,40,2,0.445,0.5329999999999999,258840,0.426,0.0,D#,0.217,-7.747000000000001,Major,0.212,133.0,4/4,0.433
182204,Movie,Kristin Chenoweth,One Short Day,2BfTccOl6H0otMZDSnOgux,38,2,0.737,0.456,183853,0.584,0.0,G,0.127,-8.274,Major,0.11599999999999999,118.17399999999999,4/4,0.523
182205,Movie,Justin Hurwitz,End Credits,5ezx33puwwlRLEXn6IRWJ6,41,2,0.7909999999999999,0.5379999999999999,259213,0.195,0.912,E,0.0751,-18.066,Minor,0.0311,117.977,4/4,0.0604
182206,Movie,Idina Menzel,Happy New Year B,1rgjVYWGBZ0CiSr3Fj5RwS,36,2,0.36,0.536,236733,0.605,0.0,G,0.0916,-8.254,Major,0.107,110.947,4/4,0.34600000000000003
182207,Movie,Liz Callaway,Where Is Love? (Oliver!) [feat. Billy Porter],2A3UMKsdAVLBdRXYCmtGEj,41,2,0.778,0.254,283533,0.446,2.2e-06,A#,0.172,-8.18,Major,0.0303,116.238,4/4,0.0493
182208,Movie,Samuel E. Wright,"Kiss the Girl (from ""The Little Mermaid"") - From ""The Little Mermaid""/ Soundtrack Version",5nQpbBNPYDqLnq562kezcS,34,2,0.7120000000000001,0.6759999999999999,162200,0.426,0.0,C,0.11699999999999999,-7.704,Major,0.0433,134.886,4/4,0.7559999999999999
182209,Movie,Richard M. Sherman,The Sherman Brothers Reminisce About Their Work On Mary Poppins,6oxCrrGKn2xEF4rU2UUHXS,35,2,0.89,0.654,969040,0.0768,0.0,F#,0.268,-26.701,Major,0.871,105.00399999999999,4/4,0.28
182210,Movie,Randy Newman,"The Cleaner - From ""Toy Story 2""",3Uqw19tA28XgrOE9Ml5TXP,36,2,0.889,0.569,110333,0.31,0.825,C,0.0909,-11.152000000000001,Minor,0.0283,83.00200000000001,4/4,0.708
182211,Movie,Alan Menken,The Library,0dqLCIlQpuDUom8ncG5uy0,39,2,0.895,0.168,185653,0.0151,0.9229999999999999,E,0.192,-27.59,Minor,0.043,66.199,3/4,0.0638
182212,Movie,Julie Andrews,My Favorite Things (Reprise),5VHnTQWSzShP5rHyEkQM4A,42,2,0.871,0.455,73093,0.152,0.0,F,0.5870000000000001,-13.155999999999999,Minor,0.054000000000000006,115.325,3/4,0.542
182213,Movie,Irwin Kostal,Grand Waltz,6kJtdgi8gC4G4TaKzGq5M8,40,2,0.67,0.39899999999999997,140160,0.218,0.488,C,0.0947,-10.718,Major,0.0279,186.455,3/4,0.66
182214,Movie,Idina Menzel,No Good Deed,6wpa7wxXfnzuzh21DdEGXC,38,2,0.71,0.35200000000000004,211573,0.546,0.0,B,0.105,-6.768,Major,0.0384,114.814,4/4,0.27399999999999997
182215,Movie,Jim Cummings,Everything is Honey,4dLFhVZGiyoR349BdLZ1dR,34,2,0.836,0.604,121267,0.34600000000000003,0.0,A#,0.0731,-9.628,Major,0.0706,114.899,4/4,0.506
182216,Movie,Judy Kuhn,Days and Days,7zOraN0T5rKw84A7q4JtzL,36,2,0.8370000000000001,0.467,208013,0.18,0.0,C#,0.075,-12.885,Major,0.0748,133.085,3/4,0.264
182217,Movie,Alan Menken,Days In The Sun - Demo,3jNUkyd8X4vKrhHd19Mcqh,42,2,0.9420000000000001,0.34299999999999997,210617,0.19899999999999998,0.0,G,0.0932,-10.628,Major,0.0383,75.232,3/4,0.267
182218,Movie,Leigh Harline,Overture - Snow White,6CqwexrvQKLgr4ES7NdMCt,32,2,0.737,0.2,131373,0.275,0.6809999999999999,A#,0.327,-13.424000000000001,Major,0.0336,136.916,3/4,0.17
182219,Movie,Idina Menzel,Always Starting Over,1lO05gLIDY3HgGmQMWAGXH,38,2,0.794,0.318,282587,0.42700000000000005,2.05e-06,G,0.147,-8.661,Major,0.0356,138.26,4/4,0.204
182220,Movie,Alan Menken,"Fanfare - From ""The Little Mermaid""/Score",0UD7ys0dd5SWs1g93ZzfNs,39,2,0.802,0.622,30080,0.239,0.121,D,0.0953,-15.520999999999999,Major,0.14300000000000002,119.914,4/4,0.698
182221,Movie,Alan Menken,Aladdin's World,2a9gyXlZybrvVwnN7RidBV,36,2,0.9690000000000001,0.213,111627,0.0466,0.212,F,0.125,-27.031999999999996,Major,0.0376,83.944,4/4,0.254
182222,Movie,Justin Hurwitz,X-15,11ca4Q9X5U3nJsUlPCk5Sp,40,2,0.9209999999999999,0.20199999999999999,82467,0.0746,0.943,D,0.0641,-33.229,Major,0.0437,64.21600000000001,4/4,0.0336
182223,Movie,Pat Carroll,Parachute (Live),2EkxctyRgvgYIWNu1VINjs,37,2,0.804,0.456,138659,0.297,0.0032,E,0.946,-15.187999999999999,Major,0.0374,144.27100000000002,3/4,0.493
182224,Movie,Dick Van Dyke,Lazy Bones,5WdOknHUnIZRSwwpJLGBJg,39,2,0.731,0.489,216413,0.327,2.7600000000000003e-05,C#,0.0962,-13.222000000000001,Major,0.0677,75.222,4/4,0.48
182225,Movie,Randy Newman,Radiator Springs Racers - From Radiator Spings Racers,2Jxj77uc4pjOJNNU49FIkW,34,2,0.502,0.424,326560,0.43200000000000005,2.47e-06,D,0.40700000000000003,-10.366,Major,0.0873,124.975,4/4,0.39399999999999996
182226,Movie,Shannon Saunders,The Glow,51GfZO5KgkHKO9Q7NwddVh,32,2,0.79,0.436,171907,0.33399999999999996,0.0,D,0.0787,-8.769,Major,0.0286,75.807,3/4,0.252
182227,Movie,Craig Toungate,Sailing for Adventure,6AyeFCySArYVosMlARNGcg,32,2,0.82,0.29100000000000004,170200,0.38,0.0,F,0.0735,-12.142000000000001,Major,0.0429,176.114,4/4,0.493
182228,Movie,Henri Salvador,Jardin d'hiver,7gHRVNiuL66Z6fE6DwZaFT,52,3,0.535,0.684,168000,0.14400000000000002,0.0243,B,0.24100000000000002,-17.419,Minor,0.0706,119.663,4/4,0.573
182229,Movie,Oliver Wallace,"Footloose & Collar-Free/Bella Notte - From ""Lady and the Tramp""/Soundtrack Version",1Gx8ozbDJZjzWUp5eRr6Hh,33,2,0.988,0.317,262427,0.172,0.501,F,0.21100000000000002,-16.329,Major,0.0347,128.084,4/4,0.23
182230,Movie,Dickie Jones,"Give a Little Whistle - From ""Pinocchio"" / Soundtrack Version",7KjviLuYXOGgK2TiyxJFQA,32,2,0.894,0.6709999999999999,96707,0.43,0.0025399999999999997,F,0.369,-11.705,Major,0.212,111.355,4/4,0.757
182231,Movie,Scatman Crothers,My Blue Heaven,59Fu9atGAwmkLWpJTGuPLT,35,2,0.469,0.46399999999999997,147747,0.364,0.0,D#,0.0453,-13.21,Major,0.0776,171.685,4/4,0.81
182232,Movie,Jodi Benson,"For A Moment - From ""The Little Mermaid 2: Return to the Sea"" / Soundtrack Version",7Lm3gZ205a92FcGPizOSiD,33,2,0.6509999999999999,0.386,149213,0.385,0.0,C,0.0759,-8.41,Major,0.0397,137.59799999999998,4/4,0.573
182233,Movie,Liz Callaway,"Since You Stayed Here (From ""Brownstone"")",5SO1GvIQpC3N1a5IF99PvJ,38,2,0.861,0.265,199933,0.177,0.0021,F#,0.0912,-14.792,Major,0.0337,91.93299999999999,5/4,0.154
182234,Movie,Idina Menzel,As Long As You're Mine,5qnYglSEqrPFXrrnyzIci2,38,2,0.754,0.45299999999999996,225987,0.446,1.28e-06,F,0.105,-8.28,Major,0.0312,118.321,4/4,0.177
182235,Movie,Adam Jacobs,I Could Be That Guy,4uP5vuXP1LQQ71hM3vqagt,38,2,0.639,0.5870000000000001,297267,0.526,3.37e-06,C#,0.115,-7.165,Major,0.0395,109.137,4/4,0.331
182236,Movie,Liz Callaway,"Up, Up and Away",2UVPNquczhPafhOxA7izbC,41,2,0.66,0.261,212846,0.44799999999999995,1.3000000000000001e-05,G,0.0949,-9.329,Major,0.03,156.30100000000002,4/4,0.154
182237,Movie,Julie Andrews,Sixteen Going on Seventeen (Reprise),1zBCTlG2CEd6eAS1z8CeQr,41,2,0.759,0.307,185053,0.0966,0.0,D,0.12300000000000001,-20.156,Major,0.0384,94.251,3/4,0.14300000000000002
182238,Movie,Dick Van Dyke,Is You Is or Is You Ain't My Baby,3FOkDM6Zje0p5erIJE1G5O,39,2,0.44,0.718,202040,0.486,0.0,B,0.135,-10.184,Major,0.0448,95.135,4/4,0.614
182239,Movie,Justin Hurwitz,I Oughta Be Getting Home / Plugs Out,02Zv0mxv5iIUuIggtnCRw6,40,2,0.8809999999999999,0.38,70533,0.127,0.9390000000000001,F#,0.11800000000000001,-25.926,Minor,0.0405,122.14,4/4,0.0767
182240,Movie,Justin Hurwitz,Good Engineer,2jWshslXbOJtCHemCZ0ru8,40,2,0.889,0.14400000000000002,66760,0.0792,0.8590000000000001,F#,0.0921,-30.638,Major,0.051,142.208,4/4,0.0285
182241,Movie,Alan Menken,"Escape Route - From ""Tangled""/Score",50joQL3s23ynXmcnVAWT2q,36,2,0.887,0.27899999999999997,117427,0.175,0.688,F,0.271,-17.076,Minor,0.0374,61.839,4/4,0.18899999999999997
182242,Movie,Justin Hurwitz,"It Pays - From ""La La Land"" Score",0oYxD2Xa9ZGm3LkZoFAHYQ,41,2,0.168,0.653,131707,0.47600000000000003,0.895,D,0.146,-8.863999999999999,Minor,0.0364,136.296,4/4,0.723
182243,Movie,Mandy Gonzalez,When You're Home - Radio Edit,1ByTNOl4eAizhAS2gmXVH6,36,2,0.605,0.484,199347,0.626,0.0,A,0.085,-5.836,Major,0.21,94.64399999999999,4/4,0.35600000000000004
182244,Movie,Verna Felton,The Queen of Hearts / Who's Been Painting My Roses Red?,3CD5lcPCsHt0DEJDF1OnWy,32,2,0.9570000000000001,0.607,82000,0.27699999999999997,0.000101,G,0.557,-11.609000000000002,Major,0.154,92.38,4/4,0.7509999999999999
182245,Movie,Bill Shirley,On The Street Where You Live,3BZHoCwOWaxrVKewCsMJWJ,35,2,0.9009999999999999,0.308,176107,0.247,3.7000000000000006e-06,C,0.267,-16.684,Major,0.0483,81.376,3/4,0.349
182246,Movie,Chorus - Hercules,A True Hero / A Star Is Born,0Vx07Bg7XsEFk9jBRotQBu,34,2,0.8390000000000001,0.168,333667,0.28600000000000003,0.507,G,0.434,-11.353,Major,0.0393,87.79,4/4,0.0982
182247,Movie,Loren Allred,Ordinary Day,1RnH7poUn6hvdO24qOkp3s,44,2,0.679,0.41,290013,0.196,0.0,G,0.319,-9.847000000000001,Major,0.10400000000000001,78.997,1/4,0.245
182248,Movie,Justin Hurwitz,"You Love Jazz Now - From ""La La Land"" Score",7JjQ17pgkEAutmlNo1McuL,40,2,0.938,0.278,50960,0.145,0.968,D,0.129,-23.014,Minor,0.0375,99.477,4/4,0.261
182249,Movie,Kristin Chenoweth,Dear Old Shiz,1a0abcQtFGNlehRhTOYZsm,36,2,0.968,0.387,86213,0.14800000000000002,0.0,D#,0.14300000000000002,-14.982000000000001,Minor,0.0479,116.294,5/4,0.0966
182250,Movie,Susan Egan,Bridge over Troubled Water,4c0A1urvy8w5T9KJCQfnKD,39,2,0.802,0.484,359420,0.384,0.000122,G#,0.0851,-9.545,Major,0.0291,75.97399999999999,4/4,0.20800000000000002
182251,Movie,Justin Hurwitz,"Holy Hell! - From ""La La Land"" Score",4crkkQgfAIAc3auKkDuYzu,41,2,0.888,0.39,41693,0.203,0.951,A#,0.0587,-17.592,Major,0.0378,102.113,4/4,0.525
182252,Movie,George Givot,Bella Notte - Soundtrack,4vePE79zJShD1QIedYcEgn,31,2,0.99,0.26899999999999996,162067,0.355,0.552,D,0.243,-13.137,Minor,0.0349,106.46,1/4,0.324
