,genre,artist_name,track_name,track_id,popularity,trendy,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
45954,Blues,Fats Domino,Blueberry Hill - Remastered 2002,2NkAoxQOr6MGdMB5JDTU81,55,3,0.8490000000000001,0.479,143440,0.506,2.6899999999999997e-05,B,0.25,-8.175,Major,0.0272,136.662,3/4,0.83
45955,Blues,Greta Van Fleet,Rolling In The Deep - Recorded At Spotify Studios NYC,2VprRdTmbgyjXnDzHIcfNl,59,3,0.0057,0.615,237653,0.48700000000000004,0.00299,B,0.0995,-10.089,Minor,0.0269,104.986,4/4,0.32299999999999995
45956,Blues,Leon Bridges,Brown Skin Girl,6koowTu9pFHPEcZnACLKbK,51,3,0.564,0.62,206587,0.342,4.2499999999999996e-05,G,0.131,-8.769,Major,0.0383,104.335,4/4,0.307
45957,Blues,Nina Simone,I Put A Spell On You,0sjxRg1VlYfx4YG7uxurrq,61,3,0.755,0.42,155027,0.39799999999999996,0.000537,F#,0.172,-9.13,Minor,0.0296,88.897,3/4,0.364
45958,Blues,Greta Van Fleet,Mountain Of The Sun,31tOevM1bUvS2eCNwTlfUw,55,3,0.0376,0.478,270760,0.9,0.0524,F,0.10099999999999999,-3.16,Major,0.0471,90.959,4/4,0.6759999999999999
45959,Blues,The Black Keys,Gotta Get Away,0zo4T5c5VV42554ySEc5J6,52,3,0.0175,0.475,180173,0.836,0.0,E,0.10400000000000001,-5.446000000000001,Major,0.0529,123.14399999999999,4/4,0.723
45960,Blues,Climax Blues Band,Couldn't Get It Right,7GSCnEFxiD6Im98CbfySDw,51,3,0.0234,0.727,198947,0.6409999999999999,0.0136,D,0.109,-11.074000000000002,Major,0.0392,102.589,4/4,0.652
45961,Blues,The Wood Brothers,Sing About It,1hkC9kHG980jEfkTmQYB7t,54,3,0.573,0.588,221187,0.382,3.3100000000000005e-05,F,0.11199999999999999,-8.821,Minor,0.036000000000000004,95.23899999999999,4/4,0.72
45962,Blues,Queens of the Stone Age,Make It Wit Chu,0Cgd3CK6D2hhbwmLRvtscH,54,3,0.425,0.705,290493,0.8109999999999999,6.15e-05,A,0.126,-5.2010000000000005,Major,0.0285,91.97399999999999,4/4,0.519
45963,Blues,James Gang,Funk #49,79LD1ZurhnJM7UiPyJ4ECl,55,3,0.0387,0.653,246271,0.9279999999999999,0.696,D,0.096,-7.867000000000001,Major,0.0776,91.20299999999999,4/4,0.74
45964,Blues,Jimi Hendrix,Castles Made of Sand,3qebSLgUwaEqbwCM5sj5Kh,57,3,0.504,0.461,168920,0.7140000000000001,0.0171,B,0.684,-9.158999999999999,Minor,0.313,94.37200000000001,4/4,0.45399999999999996
45965,Blues,Santana,Samba Pa Ti,35fC3Wq3slX4OBfyvBVmHm,59,3,0.8290000000000001,0.40700000000000003,284800,0.358,0.424,A,0.0827,-12.908,Minor,0.0343,92.292,4/4,0.267
45966,Blues,Otis Redding,(Sittin' On) the Dock of the Bay,4Y4Gd3ty8uut6Qw43c7yJc,59,3,0.726,0.486,166827,0.312,1.59e-06,D,0.0601,-13.522,Major,0.0533,205.917,4/4,0.598
45967,Blues,Eric Clapton,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 1999 Remaster",6YEOmCsXSk9ZPE0FkcCiuQ,57,3,0.28600000000000003,0.51,260440,0.389,0.000398,D,0.644,-14.317,Minor,0.0384,94.04,4/4,0.621
45968,Blues,Gary Clark Jr.,This Land - Single Version,3lCfyDeaEYxEvJSnhv1ek3,52,3,0.0315,0.505,236283,0.9109999999999999,1.83e-05,A#,0.0745,-3.0060000000000002,Minor,0.0624,81.978,4/4,0.281
45969,Blues,Eric Johnson,Cliffs Of Dover - Instrumental,5qm0KiVKMXW1kq6VrnIhz5,58,3,0.157,0.455,249768,0.765,0.212,G,0.244,-11.99,Major,0.040999999999999995,94.851,4/4,0.28800000000000003
45970,Blues,The Band,The Night They Drove Old Dixie Down - Remastered,2x0supcZhd6NEH1nem9DnR,60,3,0.45299999999999996,0.508,213267,0.493,0.0,C,0.24100000000000002,-8.786,Major,0.0327,127.671,4/4,0.467
45971,Blues,The Penguins,Earth Angel,75Mwp7YsQRk0ZBq1lOdL2T,51,3,0.898,0.489,178000,0.271,0.0,G#,0.11,-9.416,Major,0.0281,72.36,4/4,0.486
45972,Blues,Cage The Elephant,House Of Glass,3iLk4Ii9EzNo4CIKpmAkB1,55,3,0.0023899999999999998,0.526,154880,0.9259999999999999,0.21899999999999997,F#,0.07200000000000001,-2.537,Minor,0.139,146.895,4/4,0.552
45973,Blues,The Black Keys,Your Touch,5lJUXSjRjevVy7I3P87wuK,48,2,0.8,0.532,162587,0.768,2.01e-05,E,0.377,-8.698,Minor,0.0551,116.02600000000001,4/4,0.698
45974,Blues,Aretha Franklin,Son of a Preacher Man,4uCbetXW9LStYPUjCpBVp9,61,3,0.545,0.474,199267,0.473,1.25e-06,D,0.0356,-11.454,Major,0.0601,77.583,4/4,0.561
45975,Blues,Bonnie Raitt,Something To Talk About,6Ceejf3zBXvAhIY9DbP1Pr,56,3,0.0631,0.795,227573,0.64,2.13e-06,C#,0.0692,-13.478,Major,0.0294,102.633,4/4,0.9540000000000001
45976,Blues,Phish,Farmhouse,5dVtj4IAnYSrI3jVfIFIaC,51,3,0.209,0.447,242040,0.743,0.0,C,0.0974,-6.574,Major,0.0282,143.993,4/4,0.5670000000000001
45977,Blues,The Raconteurs,Only Child,5sN6T2PtafVYVH5DmEn7ar,52,3,0.0512,0.59,221082,0.519,0.0031100000000000004,G,0.141,-8.986,Major,0.0259,73.462,4/4,0.36200000000000004
45978,Blues,The White Stripes,Ball And Biscuit,7kYSpDviYdP8QKrnWLQYVN,48,2,0.0513,0.518,439067,0.67,0.145,A,0.102,-7.135,Major,0.192,78.223,4/4,0.608
45979,Blues,The Black Keys,The Only One,3QHA3SBpz2SDEpI1HuMT0e,48,2,0.693,0.434,300347,0.653,0.0421,C#,0.177,-6.968999999999999,Minor,0.0324,105.09,4/4,0.625
45980,Blues,Ten Years After,I'd Love to Change the World - 2004 Remaster,19HjHUjCfDrEYhVSIKG6nK,58,3,0.20199999999999999,0.384,224133,0.516,0.18,A,0.114,-12.032,Minor,0.0345,118.12899999999999,4/4,0.371
45981,Blues,J.J. Cale,Don't Go To Strangers,5qZKuuKGngifO5psg19XdO,55,3,0.79,0.804,145360,0.198,0.27899999999999997,D,0.107,-20.781999999999996,Minor,0.0487,117.55,4/4,0.904
45982,Blues,The Black Keys,Ten Cent Pistol,2qoLCpTRYv6h8Vx94hxkvl,48,2,0.325,0.588,269307,0.488,0.0139,C,0.18,-8.462,Minor,0.03,104.71700000000001,4/4,0.32799999999999996
45983,Blues,The Record Company,Off The Ground,3xRzUblYGZhVs52fMjii7R,52,3,0.601,0.5429999999999999,253747,0.696,0.215,G,0.384,-4.572,Major,0.0426,92.15,4/4,0.8490000000000001
45984,Blues,"Crosby, Stills, Nash & Young",Teach Your Children,29HaKOpeLSYvqdFyEQSRdj,59,3,0.643,0.49700000000000005,173467,0.285,1.66e-05,D,0.389,-14.537,Major,0.0264,154.7,4/4,0.667
45985,Blues,Joe Cocker,You Are So Beautiful,1gJOqXpRjz9GeEEwQpcujK,53,3,0.83,0.387,159640,0.19399999999999998,0.00145,C#,0.131,-10.829,Major,0.031,121.7,4/4,0.0862
45986,Blues,The Raconteurs,Sunday Driver,7dNDyDsDdN2X2n0cWIon5e,56,3,0.0185,0.5,219721,0.675,0.0152,A,0.201,-9.166,Major,0.043,122.81299999999999,4/4,0.614
45987,Blues,Derek & The Dominos,Bell Bottom Blues - 40th Anniversary Version / 2010 Remastered,2YJgM8lj4u5YEZRSHSfL60,53,3,0.601,0.413,301720,0.693,0.0553,D,0.166,-5.936,Major,0.0351,133.137,4/4,0.6679999999999999
45988,Blues,The Black Keys,Meet Me in the City,0vblqF5R4FyCAVBasjLGdu,50,2,0.579,0.48200000000000004,218467,0.754,0.22699999999999998,A,0.11,-5.486000000000001,Major,0.0538,121.41799999999999,4/4,0.301
45989,Blues,The Black Keys,I Got Mine,319zpJMCzpz50Uz0PsjlJN,48,2,0.0292,0.252,239147,0.8270000000000001,0.508,A,0.17300000000000001,-6.336,Major,0.0406,157.725,4/4,0.475
45990,Blues,Death From Above 1979,Freeze Me,7FeeQVg6yID8laNUH0LlX8,60,3,0.0008269999999999999,0.512,198081,0.7240000000000001,0.000144,C,0.237,-5.912000000000001,Major,0.0313,130.037,4/4,0.531
45991,Blues,The Raconteurs,Salute Your Solution,0ydgFPcYrxaHgVuLd17mjh,52,3,0.007809999999999999,0.266,179973,0.946,2.73e-06,A,0.26,-2.855,Major,0.171,168.46099999999998,4/4,0.498
45992,Blues,Janis Joplin,Cry Baby,3L60Vu9qmY6fg2QroRIxgi,61,3,0.515,0.474,238600,0.418,0.000342,C,0.0535,-9.654,Major,0.03,83.18,3/4,0.504
45993,Blues,Queens of the Stone Age,I Sat By The Ocean,7oXRMDUzBPekkLRTJhSGvC,62,3,0.0013599999999999999,0.516,235587,0.7809999999999999,0.000735,G#,0.11,-4.004,Minor,0.0364,116.79299999999999,4/4,0.897
45994,Blues,Dion & The Belmonts,A Teenager In Love,0QGwOFQChzflLAmPq5NwKo,56,3,0.6709999999999999,0.555,158253,0.377,0.0,C#,0.128,-9.123,Major,0.0295,78.986,4/4,0.619
45995,Blues,Gary Clark Jr.,Feelin' Like a Million,4MKDi4h9nrmQeOJwJmhBTM,49,2,0.00264,0.512,214493,0.745,0.0,F,0.5820000000000001,-5.083,Minor,0.04,158.66299999999998,4/4,0.506
45996,Blues,The Black Keys,Little Black Submarines - Radio Edit,6ZWn1MVUaBH2HNQobhMYeE,48,2,0.141,0.299,204693,0.706,3.5799999999999996e-05,D,0.0703,-5.421,Major,0.0687,94.26299999999999,4/4,0.247
45997,Blues,Joe Walsh,A Life of Illusion,19P4fwkPhE6yVAXApFWDoF,57,3,0.0407,0.6920000000000001,210533,0.613,0.0652,D,0.094,-10.735,Major,0.0282,120.90100000000001,4/4,0.93
45998,Blues,Queens of the Stone Age,Go With The Flow,45DElIx0dXqUH4A88yQFdE,54,3,0.0115,0.248,187120,0.991,0.0462,E,0.8340000000000001,-3.835,Minor,0.10300000000000001,159.37,4/4,0.39799999999999996
45999,Blues,The Arcs,Lake Superior,1s5wRbjKYS4PwvRiUDGtVt,51,3,0.0148,0.51,289486,0.816,0.0574,D,0.115,-7.127000000000001,Major,0.0484,110.124,4/4,0.618
46000,Blues,Gov't Mule,Soulshine,1oHdIbwsw3jJvrIKvZdB2e,49,2,0.49700000000000005,0.431,467800,0.586,0.00201,A#,0.16,-8.077,Major,0.0773,126.134,4/4,0.262
46001,Blues,The Arcs,Chains of Love,1Qf2f55yIV8bMxWmEpJoTb,52,3,0.111,0.6559999999999999,191213,0.602,7.28e-05,A,0.11199999999999999,-8.11,Minor,0.0301,105.874,4/4,0.721
46002,Blues,The Who,My Generation,45s88Xopo6KvHc0PQ05aGg,55,3,0.14,0.299,198867,0.787,0.0,C,0.292,-7.93,Minor,0.069,94.79799999999999,4/4,0.716
46003,Blues,Leon Bridges,Daisy Mae,16yqV3N7JTMVrHEmvsU8sy,50,2,0.64,0.478,176053,0.40299999999999997,0.00156,E,0.0943,-7.87,Minor,0.0302,170.93,3/4,0.389
46004,Blues,Mickey & Sylvia,Love Is Strange,66Yxbr2UODJjVBKdZtbnOL,51,3,0.679,0.57,173333,0.301,8.23e-05,C,0.0473,-16.159000000000002,Major,0.0341,121.694,4/4,0.8079999999999999
46005,Blues,Fats Domino,Ain't That A Shame? - Remastered 2002,4U2b99X9hSSDjPbHCpIeJj,53,3,0.757,0.539,149815,0.389,1.22e-05,E,0.079,-7.212000000000001,Major,0.0345,121.302,4/4,0.9540000000000001
46006,Blues,Cage The Elephant,Dance Dance,7A8iUf6fZZcrnnurw7VKSK,54,3,0.00179,0.61,190467,0.762,0.00043200000000000004,D,0.28,-2.7030000000000003,Major,0.0271,106.029,4/4,0.727
46007,Blues,The Allman Brothers Band,Melissa,30St98Bok3jJmXdkkHVPQe,56,3,0.478,0.5329999999999999,235224,0.36200000000000004,0.245,E,0.0857,-14.790999999999999,Major,0.0244,82.993,4/4,0.45
46008,Blues,George Thorogood & The Destroyers,Who Do You Love?,6EMImSrB2kkbz0ZHtMa7zj,52,3,0.00525,0.524,260160,0.91,0.192,E,0.147,-8.55,Major,0.0628,107.23700000000001,4/4,0.59
46009,Blues,Eric Burdon,Spill The Wine,2nluoJKvE7rTBN7kve8dnr,47,2,0.44,0.847,244307,0.45899999999999996,0.0,D,0.0781,-11.793,Minor,0.0485,119.51299999999999,4/4,0.9590000000000001
46010,Blues,Greta Van Fleet,The New Day,3wPcdx0w6eEB0iv0n2lAN8,55,3,0.0162,0.655,224827,0.861,0.0163,F,0.0869,-4.439,Major,0.0328,96.411,4/4,0.894
46011,Blues,The Black Keys,Never Gonna Give You Up,4qjqO5m5e5vebk9upd7xUU,48,2,0.324,0.557,218987,0.665,0.000281,F#,0.0713,-6.19,Minor,0.0328,75.805,4/4,0.43700000000000006
46012,Blues,Tedeschi Trucks Band,Bound for Glory,6P6PwoZNACtrkTsIZV8XS8,48,2,0.32899999999999996,0.483,328853,0.573,0.0028399999999999996,G,0.0865,-8.85,Major,0.0376,90.742,4/4,0.512
46013,Blues,The Who,Eminence Front,0LN5gIsS5tQSmRzQrHSaTR,53,3,0.23600000000000002,0.705,339107,0.774,0.513,F,0.0375,-9.658999999999999,Minor,0.0298,98.141,4/4,0.564
46014,Blues,Queens of the Stone Age,The Way You Used to Do,1wsnCfewxZlCs7cJxkaMZM,62,3,0.0102,0.474,274282,0.843,0.10400000000000001,C,0.36200000000000004,-5.909,Major,0.272,97.691,4/4,0.433
46015,Blues,Steely Dan,Rikki Don't Lose That Number,18a9EGG4xhRELv7bgAw5hb,59,3,0.54,0.654,272627,0.475,7.15e-05,D,0.0919,-13.524000000000001,Major,0.0385,116.04,4/4,0.611
46016,Blues,The Black Keys,Turn Blue,1pwWrPxonLIE12WWu9NzgU,53,3,0.258,0.647,222960,0.465,0.149,F#,0.111,-10.272,Minor,0.0245,94.035,4/4,0.243
46017,Blues,Chuck Berry,You Never Can Tell,6FT83pFXKhDlXDsNJFAHWz,62,3,0.731,0.525,161907,0.852,5.11e-05,G,0.218,-9.519,Major,0.222,157.404,4/4,0.884
46018,Blues,The Marcus King Band,Rita Is Gone,7CEKnpnWXyhNi6tLBGxfAo,49,2,0.853,0.617,265587,0.441,0.0271,F,0.0848,-8.186,Major,0.035,86.225,4/4,0.82
46019,Blues,Rival Sons,Do Your Worst,11FvComd16zZX61DrlP3o1,57,3,0.009770000000000001,0.391,210851,0.8,3.08e-06,D,0.32899999999999996,-2.761,Major,0.0523,83.81,4/4,0.39799999999999996
46020,Blues,The Stooges,I Wanna Be Your Dog,672N8DGGTOLCOgWe0koX5g,59,3,0.0229,0.527,188560,0.871,0.155,E,0.419,-8.708,Major,0.0354,120.72200000000001,4/4,0.107
46021,Blues,Etta James,I Just Want To Make Love To You - Single Version,3QnHWkNMY2mpy494Bis0ly,59,3,0.8390000000000001,0.635,188827,0.563,2.8999999999999998e-06,F,0.0725,-8.203,Minor,0.114,101.63600000000001,4/4,0.7090000000000001
46022,Blues,Little Anthony & The Imperials,Tears on My Pillow,07ePHsQ0SopWrnCbNjNC2D,52,3,0.9079999999999999,0.43200000000000005,140533,0.20199999999999999,0.0,C,0.18100000000000002,-14.517999999999999,Major,0.0283,100.08200000000001,3/4,0.6409999999999999
46023,Blues,The Platters,Only You (And You Alone),0S8ibKBl3tjRmYbZhGHNhG,61,3,0.932,0.419,160093,0.331,0.0,D#,0.102,-10.497,Major,0.0293,80.64699999999999,4/4,0.322
46024,Blues,Little Feat,"Oh, Atlanta",1PraqvAnggduSq9zCTOSTF,52,3,0.494,0.519,209373,0.6709999999999999,0.00256,C,0.32899999999999996,-13.8,Major,0.035,152.171,4/4,0.8079999999999999
46025,Blues,Mott The Hoople,All the Young Dudes,0WNGPpmWqzPnk0psUhJ3SX,62,3,0.20800000000000002,0.429,211067,0.6679999999999999,0.0,E,0.5379999999999999,-7.539,Minor,0.044000000000000004,77.737,4/4,0.39799999999999996
46026,Blues,Stevie Ray Vaughan,Life by the Drop,4baw6m9OhZ1W8fPqWinZ3L,47,2,0.805,0.6629999999999999,147200,0.204,1.42e-05,F#,0.0717,-9.921,Minor,0.0358,95.963,4/4,0.52
46027,Blues,The Marshall Tucker Band,Fire on the Mountain,4delgtiKX7L3nsbC0exhCS,55,3,0.107,0.506,236467,0.8270000000000001,2.42e-06,E,0.161,-6.356,Minor,0.0366,101.869,4/4,0.5710000000000001
46028,Blues,Otis Redding,My Girl,5zQyqgNXKzhifkivumzxDS,59,3,0.551,0.74,175853,0.322,0.000763,C,0.17,-9.26,Major,0.0399,102.889,4/4,0.629
46029,Blues,The Band,Up On Cripple Creek - Remastered 2000,60VcYHxoyOdZyFb1EaKJdN,58,3,0.226,0.72,274893,0.716,0.00335,A,0.0932,-8.773,Major,0.0723,144.376,4/4,0.953
46030,Blues,Cage The Elephant,Sweetie Little Jean,4dpEYOPcmHNfvERbiajp3G,56,3,0.028999999999999998,0.524,224893,0.532,8.41e-05,F#,0.242,-6.07,Minor,0.026000000000000002,135.67700000000002,4/4,0.36700000000000005
46031,Blues,The Allman Brothers Band,Soulshine,7a014uMHF3nlqzXCxV551C,56,3,0.28300000000000003,0.494,403333,0.503,0.00999,A#,0.081,-7.5760000000000005,Major,0.0274,136.655,4/4,0.556
46032,Blues,Santana,Europa (Earth's Cry Heaven's Smile),5Yp3e8RcjYevBTZYJ7OD7s,56,3,0.03,0.29600000000000004,305947,0.669,0.831,C,0.154,-5.364,Minor,0.0452,74.692,4/4,0.679
46033,Blues,The Impressions,People Get Ready,6AeG6jSoAVbmUFO6LyYmBf,57,3,0.894,0.414,163360,0.249,8.37e-06,C#,0.188,-12.674000000000001,Major,0.0369,142.442,3/4,0.341
46034,Blues,The White Stripes,Sugar Never Tasted So Good,4uGJVr61OZDzTCN6qB511R,46,2,0.79,0.529,175720,0.327,0.0,C,0.11,-10.890999999999998,Major,0.0821,91.993,4/4,0.486
46035,Blues,Buddy Guy,Feels Like Rain,5MTsZG10E0hTvAkdioyPnw,49,2,0.43799999999999994,0.5720000000000001,275267,0.348,0.000731,C,0.235,-13.454,Major,0.0293,73.303,4/4,0.34
46036,Blues,Steely Dan,Deacon Blues,7Hx2EA4wGaxtsiZCVVLV1i,54,3,0.48100000000000004,0.7509999999999999,456640,0.5720000000000001,0.000532,C,0.105,-12.324000000000002,Major,0.0388,115.839,4/4,0.58
46037,Blues,Greta Van Fleet,Brave New World,0HwdiT4MVRzY0OALcjq0Oh,55,3,0.0583,0.341,300880,0.848,0.129,G,0.136,-4.475,Major,0.0371,136.56799999999998,4/4,0.589
46038,Blues,Etta James,Something's Got A Hold On Me,2Om2aYV46vZ61BW97WPR5d,55,3,0.609,0.546,167600,0.54,0.0,C#,0.7070000000000001,-6.688,Major,0.064,75.699,4/4,0.6509999999999999
46039,Blues,Dan Auerbach,King of a One Horse Town,4QF8w44G6fU4VNxQJK1OJn,54,3,0.0824,0.5710000000000001,226200,0.698,0.0037,A,0.27899999999999997,-5.056,Minor,0.0353,91.647,4/4,0.61
46040,Blues,Thurston Harris,Little Bitty Pretty One,2qaGMK8nz9N3jTKT0vVIbB,47,2,0.499,0.7609999999999999,141733,0.425,2.02e-06,G#,0.0596,-12.940999999999999,Major,0.21100000000000002,88.275,4/4,0.879
46041,Blues,Nina Simone,My Baby Just Cares for Me - 2013 Remastered Version,6VTbbVjKOC2qWagIDbkJrC,62,3,0.8290000000000001,0.746,215747,0.243,1.02e-06,E,0.0905,-15.134,Minor,0.12300000000000001,118.57799999999999,4/4,0.425
46042,Blues,Bones Owens,Keep It Close,2vNNO32nG2j8E3gAGJLWMh,52,3,0.0156,0.457,220791,0.8240000000000001,2.76e-06,B,0.0997,-4.481,Major,0.0381,80.01899999999999,4/4,0.436
46043,Blues,Ella Fitzgerald,They Can't Take That Away From Me,1V4NaFlrUCK49MXcdOcVeS,56,3,0.87,0.563,280000,0.136,0.0,D#,0.106,-17.402,Major,0.0683,104.928,4/4,0.368
46044,Blues,Otis Redding,Cigarettes and Coffee,4PFiLGx8jAzcAJxwPLUeZ9,56,3,0.23199999999999998,0.483,240800,0.275,0.0,C,0.125,-13.609000000000002,Major,0.0418,138.063,3/4,0.31
46045,Blues,Taj Mahal,Leaving Trunk,3E0VKSvZp76kvBU2WwwBul,50,2,0.195,0.542,289560,0.502,0.00812,D#,0.174,-10.607000000000001,Minor,0.0515,174.11,4/4,0.948
46046,Blues,Big Brother & The Holding Company,Call On Me,4HljoGSCvaFsesUZWpb2mK,55,3,0.526,0.5920000000000001,152733,0.363,0.000696,E,0.319,-11.289000000000001,Major,0.0431,101.07700000000001,3/4,0.618
46047,Blues,B.B. King,Hummingbird,3BpA18UzKCV7S1l33OKI0Y,45,2,0.53,0.524,280547,0.59,2.56e-05,D#,0.0675,-9.219,Major,0.0401,162.312,4/4,0.6779999999999999
46048,Blues,Cage The Elephant,Halo,00CqEmnPLFKDhAb3cuu6Cs,50,2,0.0399,0.575,177960,0.985,0.0,D,0.166,-1.038,Minor,0.0743,116.01100000000001,4/4,0.47600000000000003
46049,Blues,The Black Keys,The Lengths,7nl6fbpRrLAED8KR2pUgTp,50,2,0.9520000000000001,0.40399999999999997,294933,0.508,0.000807,G#,0.16399999999999998,-5.893,Minor,0.0265,143.911,4/4,0.278
46050,Blues,ZZ Top,Cheap Sunglasses,30jsPpxLvSCYTTTtdjRzBp,53,3,0.14800000000000002,0.617,288400,0.461,0.0151,F,0.12,-14.485,Minor,0.0434,93.853,4/4,0.828
46051,Blues,Joe Cocker,Feelin' Alright,0Jl5bIEve3A4axcjY3EgDZ,55,3,0.625,0.535,250840,0.8240000000000001,0.0379,F,0.299,-10.142000000000001,Major,0.0391,90.12,4/4,0.895
46052,Blues,Leon Bridges,Twistin' & Groovin',6ZJcXcp2xKTZvwCCax7Dea,49,2,0.374,0.684,251920,0.524,1.5399999999999998e-05,C#,0.122,-6.732,Minor,0.0332,118.40299999999999,4/4,0.509
46053,Blues,The Raconteurs,Shine the Light on Me,2LyfGpVEYxx0VEYp07l577,51,3,0.109,0.415,207636,0.54,0.0013800000000000002,D,0.0817,-9.187000000000001,Major,0.0321,98.324,4/4,0.14800000000000002
46054,Blues,The Big Bopper,Chantilly Lace,07GtDOCxmye5KDWsTSACPk,52,3,0.841,0.489,145267,0.8059999999999999,2.9600000000000005e-05,D#,0.0687,-6.053999999999999,Major,0.0858,172.269,4/4,0.9440000000000001
46055,Blues,The Raconteurs,Don't Bother Me,1894QxxLLciLbitWvpQEvk,51,3,0.0018800000000000002,0.29,173634,0.9059999999999999,0.000535,A,0.344,-8.414,Major,0.153,139.185,4/4,0.402
46056,Blues,The Black Keys,Run Right Back,5HgAZuHFAU5qLLMYuIQkgq,53,3,0.03,0.511,197000,0.7659999999999999,0.007520000000000001,D,0.221,-5.445,Minor,0.0473,79.96300000000001,4/4,0.632
46057,Blues,Cage The Elephant,Tokyo Smoke,3POYMPJ0HJGtBc7aO2H7QV,53,3,1.67e-05,0.45399999999999996,205693,0.953,0.0825,F#,0.106,-3.05,Minor,0.152,142.971,4/4,0.446
46058,Blues,Jack White,Sixteen Saltines,3XBPCbTU9rSGuyuK7Xbj4B,50,2,0.0136,0.603,155720,0.868,7.04e-06,B,0.0767,-7.891,Minor,0.0887,131.519,4/4,0.68
46059,Blues,Al Green,I'm Still in Love with You,2GEDd9qtGXU7IvGgqTF6Uj,53,3,0.159,0.7120000000000001,191636,0.39899999999999997,0.000377,C,0.0881,-9.551,Major,0.0282,97.91799999999999,4/4,0.799
46060,Blues,Dan Auerbach,Malibu Man,5fp7TUlIjOMdhNMkJJIvgx,52,3,0.127,0.615,216107,0.782,0.00165,A,0.078,-4.683,Major,0.0346,105.736,4/4,0.902
46061,Blues,Canned Heat,On The Road Again,6IWxHgVbdKyUMydhVGXRaT,55,3,0.777,0.496,206333,0.156,0.0,A,0.23199999999999998,-17.059,Major,0.0419,129.524,4/4,0.205
46062,Blues,Traveling Wilburys,Handle With Care,1vQxicuNSODoBECPMFjHMG,60,3,0.109,0.6759999999999999,199587,0.7709999999999999,0.0,G,0.247,-5.981,Major,0.0283,115.073,4/4,0.708
46063,Blues,Jonny Lang,Lie To Me,6DCALWbYX0BCOAGy0hMmRs,48,2,0.561,0.615,251307,0.684,0.000492,G#,0.061,-8.679,Major,0.043,112.37799999999999,4/4,0.894
46064,Blues,Clarence Carter,Slip Away,7r3Hwig1mvtlVq0ZbJ09Wb,53,3,0.299,0.784,153298,0.433,0.00016,C#,0.0248,-9.1,Major,0.0376,113.491,4/4,0.917
46065,Blues,The Animals,Don't Let Me Be Misunderstood,7vYA9ET5AUqJt5pBbhKmcB,52,3,0.0929,0.513,149360,0.775,0.0,B,0.40399999999999997,-5.1370000000000005,Minor,0.0284,112.194,4/4,0.518
46066,Blues,The Penguins,Earth Angel (Will You Be Mine),11XR0tRT4g5ov4u8M92wbF,48,2,0.867,0.326,179427,0.18600000000000003,0.0,G#,0.166,-12.145999999999999,Major,0.0357,69.57,4/4,0.45799999999999996
46067,Blues,Des Rocs,Outta My Mind,0taM1mwoUfIQrrz3YRJQuM,54,3,0.0148,0.586,165566,0.841,0.0,A,0.522,-4.095,Major,0.0735,102.115,4/4,0.55
46068,Blues,The White Stripes,Dead Leaves And The Dirty Ground,11NpHoPIRGEQxp0lWB46Ys,46,2,0.47100000000000003,0.363,183933,0.611,3.45e-06,B,0.0735,-4.215,Minor,0.033,80.842,4/4,0.46
46069,Blues,"Crosby, Stills, Nash & Young",Carry On,4bjvLvKovcWqZwDbXT5QQX,56,3,0.059000000000000004,0.46299999999999997,265933,0.495,1.25e-06,C#,0.271,-12.203,Major,0.040999999999999995,118.505,4/4,0.532
46070,Blues,Stevie Ray Vaughan,Voodoo Child (Slight Return),1kY6OOTBmRNzhYmu9xSH3a,49,2,0.000364,0.436,478747,0.62,0.539,A#,0.11,-11.729000000000001,Minor,0.037000000000000005,94.209,4/4,0.413
46071,Blues,Etta James,Stormy Weather,2IdwQxhJn9ZE4zIotcCefR,53,3,0.715,0.268,190400,0.353,0.0,C,0.293,-9.447000000000001,Minor,0.0312,173.54,3/4,0.513
46072,Blues,Royal Blood,Out of the Black,2nIulsLMiP2SMTDrtxfQXX,51,3,0.000867,0.52,240572,0.981,0.0017699999999999999,D,0.19699999999999998,-2.75,Major,0.0906,158.937,4/4,0.633
46073,Blues,Lynyrd Skynyrd,Saturday Night Special,0ZQmpf5gk4k5VMopcAtyAc,53,3,0.0146,0.5579999999999999,309667,0.563,0.000195,A,0.273,-11.259,Major,0.0543,120.99,4/4,0.617
46074,Blues,Otis Redding,Hard to Handle,3AW8RH8wosGLxd6ZojTGBe,58,3,0.573,0.6659999999999999,141000,0.55,1.84e-06,A#,0.122,-8.672,Major,0.0612,95.552,4/4,0.961
46075,Blues,The White Stripes,My Doorbell,1GXPBNGMUFyG56Gf9pyMQo,46,2,0.297,0.606,241867,0.662,0.006690000000000001,G#,0.0985,-9.978,Major,0.0349,97.064,4/4,0.8170000000000001
46076,Blues,Jimi Hendrix,Crosstown Traffic,1ntxpzIUbSsizvuAy6lTYY,56,3,0.248,0.486,146573,0.963,2.39e-06,C,0.158,-5.586,Minor,0.129,113.133,4/4,0.5329999999999999
46077,Blues,The Arcs,Stay in My Corner,3zobfMEipF81bJfPVp1h09,50,2,0.0409,0.43700000000000006,199160,0.6890000000000001,0.00824,B,0.147,-6.002999999999999,Minor,0.0343,143.451,4/4,0.467
